"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,7500835908.360272,0,121,0,0,,1.000000
23,,0.000000,152331491.416010,0,6,0,0,,1.000000
22,,0.000000,4515497133.105920,0,87,0,0,,1.000000
21,,0.000000,1478934275.731920,0,38,0,0,,1.000000
20,,0.000000,8430673.157220,0,2,0,0,,1.000000
19,,0.000000,692740691.208000,0,22,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,6083276936.792401,0,110,0,0,,1.000000
15,,0.000000,49532695.702630,0,5,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,175774343.607420,0,13,0,0,,1.000000
11,,0.000000,257193147.809090,0,33,0,0,,1.000000
10,,110238644.596040,111710011.844240,0,20,0,0,yes,1.000000
9,,238284629.509380,244264294.102060,0,15,0,0,yes,1.000000
8,,257928662.232081,261101436.603010,0,33,0,0,yes,1.000000
7,,434248527.484422,738983540.872560,0,33,0,0,yes,1.000000
6,,468737987.304786,477445462.552240,0,33,0,0,yes,1.000000
5,,301455310.442283,334786962.645010,0,21,0,0,yes,1.000000
4,,107541997.643654,119706397.546400,0,15,0,0,yes,1.000000
3,,276535527.748922,557359617.086420,0,22,0,0,yes,1.000000
2,,192323344.329095,194965901.220700,0,6,0,0,yes,1.000000
1,,118118429.428616,824665126.496580,0,64,0,0,yes,1.000000
