"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,7848447342.318754,0,127,0,0,,1.000000
23,,0.000000,152331491.416010,0,6,0,0,,1.000000
22,,0.000000,4775465224.990210,0,95,0,0,,1.000000
21,,0.000000,1628139784.345200,0,43,0,0,,1.000000
20,,0.000000,8430673.157220,0,2,0,0,,1.000000
19,,0.000000,1211245542.077130,0,31,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,6144891041.179121,0,114,0,0,,1.000000
15,,0.000000,49532695.702630,0,5,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,36027844.962890,0,9,0,0,,1.000000
11,,0.000000,284792218.401870,0,31,0,0,,1.000000
10,,110238644.596040,113377994.292010,0,24,0,0,yes,1.000000
9,,238284629.509380,240762093.970720,0,16,0,0,yes,1.000000
8,,257928662.232081,260329619.292960,0,31,0,0,yes,1.000000
7,,434248527.484422,666455151.991210,0,31,0,0,yes,1.000000
6,,468737987.304786,469531939.992180,0,31,0,0,yes,1.000000
5,,301455310.442283,634522017.536630,0,25,0,0,yes,1.000000
4,,107541997.643654,119706397.546400,0,15,0,0,yes,1.000000
3,,276535527.748922,557359617.086420,0,22,0,0,yes,1.000000
2,,192323344.329095,194965901.220700,0,6,0,0,yes,1.000000
1,,118118429.428616,889857673.986810,0,67,0,0,yes,1.000000
