"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,8104802551.048756,0,156,0,0,,1.000000
23,,0.000000,0.000000,0,0,0,0,,1.000000
22,,0.000000,2771297917.796849,0,81,0,0,,1.000000
21,,0.000000,820450852.026370,0,29,0,0,,1.000000
20,,0.000000,191334666.875000,0,6,0,0,,1.000000
19,,0.000000,3168701228.364260,0,80,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,2580625.679200,0,1,0,0,,1.000000
16,,0.000000,6319430563.060051,0,146,0,0,,1.000000
15,,0.000000,282845808.848640,0,27,0,0,,1.000000
14,,0.000000,111785561.675790,0,6,0,0,,1.000000
13,,0.000000,327919474.468730,0,38,0,0,,1.000000
12,,0.000000,133823290.069320,0,37,0,0,,1.000000
11,,0.000000,233192869.757800,0,32,0,0,,1.000000
10,,110238644.596040,335792526.966790,0,74,0,0,yes,1.000000
9,,238284629.509380,238291143.480950,0,13,0,0,yes,1.000000
8,,257928662.232081,532696838.680180,0,33,0,0,yes,1.000000
7,,434248527.484422,451469687.865240,0,33,0,0,yes,1.000000
6,,468737987.304786,469199022.895990,0,32,0,0,yes,1.000000
5,,301455310.442283,1751562777.555150,0,77,0,0,yes,1.000000
4,,107541997.643654,202369150.714850,0,12,0,0,yes,1.000000
3,,276535527.748922,276426174.133790,0,12,0,0,yes,0.999605
2,,192323344.329095,193510938.134260,0,27,0,0,yes,1.000000
1,,118118429.428616,120082150.748530,0,10,0,0,yes,1.000000
